Date,AAPL,ABBV,AMD,AMZN,BAC,BHP,BIIB,BP,C,CVX,DIS,FCX,GOOGL,GS,JNJ,JPM,KO,LLY,MCD,META,MRNA,MS,MSFT,NKE,NVDA,PEP,PFE,PG,QQQ,SBUX,SLB,SPY,TSLA,WFC,WMT,XLE,XLF,XLV,XLY,XOM,^DJI,^GSPC,^IXIC,ADA-USD,AVAX-USD,BNB-USD,BTC-USD,DOGE-USD,DOT-USD,ETH-USD,LINK-USD,LTC-USD,MATIC-USD,SOL-USD,XRP-USD
2023-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38667500019073486,20.672449111938477,233.76580810546875,37289.62109375,0.07620000094175339,5.13363790512085,2062.210693359375,14.402031898498535,69.512451171875,0.772936999797821,56.599369049072266,0.6202419996261597
2023-11-24,189.04388427734375,132.52987670898438,122.30999755859375,146.74000549316406,28.762657165527344,58.817543029785156,231.9499969482422,33.927284240722656,43.30665588378906,138.9153594970703,94.88778686523438,36.24046325683594,136.1962890625,328.4317932128906,147.82015991210938,149.1885528564453,56.38521957397461,597.2022094726562,274.2120361328125,336.9429016113281,78.5199966430664,75.38427734375,374.6285705566406,105.46961975097656,47.75825881958008,162.8726043701172,28.27556037902832,146.80767822265625,386.23394775390625,100.16732788085938,50.70791244506836,447.71844482421875,235.4499969482422,41.814796447753906,51.21365737915039,81.4217300415039,34.6612663269043,128.5048370361328,166.55490112304688,101.1206283569336,35390.1484375,4559.33984375,14250.849609375,0.3862130045890808,20.88572883605957,232.9009552001953,37720.28125,0.07821699976921082,5.24334192276001,2081.152099609375,14.46033000946045,70.73595428466797,0.7599689960479736,56.86643981933594,0.6218810081481934
2023-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3948110044002533,21.32732391357422,234.43994140625,37796.79296875,0.07895500212907791,5.3300862312316895,2084.4130859375,14.756277084350586,71.83336639404297,0.7792900204658508,58.84648895263672,0.6234440207481384
2023-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3881849944591522,21.110458374023438,232.0471954345703,37479.12109375,0.07870399951934814,5.32512903213501,2063.2861328125,14.789013862609863,70.05899047851562,0.7630159854888916,57.6427001953125,0.6168190240859985
2023-11-27,188.86474609375,132.9312744140625,122.6500015258789,147.72999572753906,28.598186492919922,58.15357971191406,228.7899932861328,34.04094314575195,43.16304016113281,138.39768981933594,94.00865173339844,35.994529724121094,135.91729736328125,327.03729248046875,146.63758850097656,148.84848022460938,56.279319763183594,587.6943969726562,273.5326232910156,333.4263610839844,77.72000122070312,74.71333312988281,375.7998046875,105.78317260742188,48.22408676147461,161.86288452148438,27.941814422607422,146.67190551757812,385.89678955078125,99.75801086425781,50.65970993041992,446.912109375,236.0800018310547,41.9122200012207,51.4466552734375,81.13412475585938,34.543697357177734,127.70124816894531,166.82217407226562,100.53075408935547,35333.46875,4550.43017578125,14241.01953125,0.37835898995399475,20.358753204345703,227.42147827148438,37254.16796875,0.07878799736499786,5.161478042602539,2027.4173583984375,14.20132827758789,69.2423324584961,0.7430959939956665,55.06462097167969,0.6041529774665833
2023-11-28,189.47177124023438,131.96603393554688,122.01000213623047,147.02999877929688,28.569168090820312,58.466590881347656,227.41000366210938,34.04094314575195,42.952392578125,139.5001678466797,91.37123107910156,36.614280700683594,136.70443725585938,326.97918701171875,146.9768524169922,149.1885528564453,56.39484405517578,587.763916015625,273.7752380371094,337.70001220703125,78.18000030517578,73.68775939941406,379.8594665527344,106.55724334716797,47.80323791503906,162.3821563720703,27.52463722229004,147.69020080566406,386.908203125,98.6080093383789,50.4283447265625,447.3545837402344,246.72000122070312,42.25320816040039,52.06032943725586,81.15330505371094,34.53390884399414,127.04467010498047,167.78244018554688,100.47273254394531,35416.98046875,4554.89013671875,14281.759765625,0.3856239914894104,20.653627395629883,229.69296264648438,37831.0859375,0.08100900053977966,5.2706780433654785,2049.338134765625,14.519681930541992,69.73725128173828,0.7482619881629944,58.19437026977539,0.6114220023155212
2023-11-29,188.44679260253906,132.36741638183594,123.8499984741211,146.32000732421875,29.32378578186035,57.669837951660156,232.05999755859375,34.16407775878906,43.80454635620117,137.96627807617188,91.37123107910156,36.565086364746094,134.50241088867188,332.21246337890625,147.44212341308594,149.94647216796875,56.05789566040039,588.022216796875,272.1156921386719,330.9358825683594,79.01000213623047,75.2884292602539,376.03802490234375,108.14457702636719,48.122127532958984,160.74737548828125,27.886192321777344,146.5652313232422,386.5314025878906,97.31180572509766,50.004173278808594,447.0399475097656,244.13999938964844,42.65264892578125,51.220218658447266,80.54931640625,34.77882385253906,127.0838623046875,167.32705688476562,98.96417999267578,35430.421875,4550.580078125,14258.490234375,0.38177600502967834,21.086414337158203,227.34275817871094,37858.4921875,0.08059299737215042,5.168088912963867,2029.92919921875,14.511725425720215,69.98934936523438,0.7576969861984253,59.25012969970703,0.609358012676239
2023-11-30,189.02395629882812,136.08518981933594,121.16000366210938,146.08999633789062,29.73336410522461,57.821598052978516,234.0800018310547,34.3724479675293,44.13965606689453,137.6690673828125,91.55892181396484,36.712650299072266,132.05130004882812,333.4621887207031,149.9138641357422,151.6565704345703,56.70804214477539,587.2074584960938,275.1716003417969,325.9050598144531,77.69999694824219,76.04560852050781,376.09759521484375,108.04658508300781,46.75263214111328,163.0680694580078,28.24774742126465,148.883056640625,385.55963134765625,96.77578735351562,50.168060302734375,448.8001708984375,240.0800018310547,43.44179153442383,51.092227935791016,81.08618927001953,35.17070007324219,128.6812286376953,167.08946228027344,99.35099792480469,35950.890625,4567.7998046875,14226.2197265625,0.3758949935436249,21.38686180114746,227.68380737304688,37712.74609375,0.08341699838638306,5.465794086456299,2052.55615234375,14.404431343078613,69.4455795288086,0.7625160217285156,59.24162292480469,0.606357991695404
2023-12-01,190.30767822265625,137.0600128173828,121.38999938964844,147.02999877929688,30.191699981689453,59.69966125488281,234.63999938964844,34.07883071899414,45.22160720825195,138.82908630371094,91.45025634765625,38.60140609741211,131.38372802734375,340.1892395019531,153.51971435546875,152.39505004882812,56.90211486816406,580.2528686523438,279.194091796875,323.5839538574219,79.83000183105469,77.53125,371.7302551269531,111.56621551513672,46.74763488769531,163.45565795898438,26.80152130126953,148.04901123046875,386.6603088378906,96.67832946777344,50.505470275878906,451.4552001953125,238.8300018310547,43.860721588134766,50.649208068847656,81.50800323486328,35.435211181640625,129.19082641601562,169.37632751464844,99.59274291992188,36245.5,4594.6298828125,14305.0302734375,0.3842020034790039,21.861373901367188,228.54563903808594,38688.75,0.08385699987411499,5.475039958953857,2087.139892578125,14.98322868347168,71.54496765136719,0.7994959950447083,59.80399703979492,0.6129149794578552
2023-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39779800176620483,22.241073608398438,229.30084228515625,39476.33203125,0.08627899736166,5.573881149291992,2165.7041015625,15.994240760803223,72.27222442626953,0.816215991973877,63.83285903930664,0.6209759712219238
2023-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39515501260757446,21.968658447265625,228.09820556640625,39978.390625,0.08561500161886215,5.54657506942749,2193.691650390625,15.7426118850708,72.25643157958984,0.8141859769821167,63.03996658325195,0.6237229704856873
2023-12-04,188.50650024414062,137.7672576904297,118.56999969482422,144.83999633789062,30.055173873901367,58.20100784301758,232.85000610351562,33.709442138671875,45.355655670166016,138.8865966796875,90.88721466064453,36.99793243408203,128.80308532714844,341.12652587890625,154.00437927246094,153.512451171875,56.834190368652344,581.8822631835938,279.3601379394531,318.80218505859375,79.87000274658203,77.83797454833984,366.4001159667969,113.20806121826172,45.49309539794922,163.8916778564453,27.14453887939453,147.46713256835938,383.0707702636719,95.11901092529297,50.15841293334961,449.0853271484375,235.5800018310547,43.95814514160156,50.636085510253906,81.13412475585938,35.39603042602539,129.43582153320312,168.73284912109375,99.05122375488281,36204.44140625,4569.77978515625,14185.490234375,0.406810998916626,22.632719039916992,233.29530334472656,41980.09765625,0.0919400006532669,5.626327037811279,2243.2158203125,15.764348983764648,72.82166290283203,0.8097010254859924,61.526615142822266,0.6243739724159241
2023-12-05,192.47703552246094,138.16867065429688,118.37999725341797,146.8800048828125,29.821130752563477,57.87851333618164,229.57000732421875,33.42529296875,44.714149475097656,136.95962524414062,89.6821060180664,35.974853515625,130.51687622070312,333.6672668457031,153.6844940185547,153.49302673339844,56.92152404785156,584.3362426757812,279.7604064941406,317.07879638671875,78.27999877929688,76.84115600585938,369.7549743652344,113.46367645263672,46.552799224853516,162.72891235351562,26.968395233154297,142.32720947265625,384.0326232910156,93.11136627197266,49.025054931640625,448.996826171875,238.72000122070312,43.3443717956543,51.10535430908203,79.71526336669922,35.21968460083008,129.26922607421875,169.02984619140625,97.12686920166016,36124.55859375,4567.18017578125,14229.91015625,0.4256579875946045,24.484773635864258,231.2613525390625,44080.6484375,0.0942469984292984,5.911571979522705,2293.841796875,15.720780372619629,74.29119873046875,0.8134660124778748,60.99483108520508,0.6219969987869263
2023-12-06,191.38241577148438,139.8985137939453,116.81999969482422,144.52000427246094,29.772371292114258,58.286373138427734,233.8699951171875,33.008541107177734,45.824825286865234,136.6432647705078,90.38343048095703,35.66006851196289,129.5503692626953,333.88201904296875,151.813720703125,151.88006591796875,56.86330032348633,585.4290771484375,280.07281494140625,316.2419738769531,80.5999984741211,76.11272430419922,366.0626220703125,114.15187072753906,45.49009704589844,162.31227111816406,26.690279006958008,142.2205352783203,381.8114318847656,94.55374908447266,47.59140396118164,447.18743896484375,239.3699951171875,43.35410690307617,50.55076217651367,78.52647399902344,35.04334259033203,129.36721801757812,169.27734375,95.84073638916016,36054.4296875,4549.33984375,14146.7099609375,0.4424059987068176,26.217491149902344,229.42440795898438,43746.4453125,0.09486400336027145,6.043325901031494,2231.661376953125,15.29030704498291,72.41529083251953,0.8188530206680298,61.902957916259766,0.6403329968452454
2023-12-07,193.32290649414062,141.4180908203125,128.3699951171875,146.8800048828125,29.899145126342773,59.46253204345703,239.1199951171875,32.85699462890625,46.43760681152344,136.5377960205078,91.22306823730469,35.77811050415039,136.43540954589844,336.4693603515625,150.6311492919922,152.34645080566406,56.9991569519043,584.4555053710938,280.0045166015625,325.3471984863281,79.94999694824219,77.01368713378906,368.1966857910156,112.873779296875,46.58279037475586,162.2638397216797,26.541942596435547,142.07508850097656,387.14617919921875,93.9885025024414,46.94239044189453,450.5997009277344,242.63999938964844,44.230934143066406,50.21807861328125,77.98960876464844,35.20988464355469,129.21041870117188,170.67320251464844,95.17349243164062,36117.37890625,4585.58984375,14339.990234375,0.4564320147037506,26.30372428894043,232.97743225097656,43292.6640625,0.09591999650001526,6.246665954589844,2357.57958984375,15.712053298950195,74.05846405029297,0.8423529863357544,67.83782958984375,0.6436319947242737
2023-12-08,194.75587463378906,142.67010498046875,128.9199981689453,147.4199981689453,30.191699981689453,59.2443733215332,239.2899932861328,33.43476486206055,46.8110237121582,138.3497314453125,91.98614501953125,37.52914047241211,134.50241088867188,342.5324401855469,149.68125915527344,154.0274200439453,56.873008728027344,594.1719970703125,278.7742919921875,331.4837341308594,80.31999969482422,78.86354064941406,371.4523010253906,113.95524597167969,47.49253463745117,160.53904724121094,26.681005477905273,140.765869140625,388.8715515136719,94.1541748046875,47.2717399597168,452.5368957519531,243.83999633789062,44.912906646728516,49.691062927246094,78.83326721191406,35.39603042602539,129.426025390625,171.45529174804688,96.26622009277344,36247.87109375,4604.3701171875,14403.9697265625,0.5459210276603699,30.636808395385742,238.91598510742188,44166.6015625,0.10147000104188919,6.839678764343262,2358.73193359375,16.942026138305664,78.39876556396484,0.9064239859580994,75.00243377685547,0.6731380224227905
2023-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5785999894142151,31.817724227905273,237.7686004638672,43725.984375,0.0985419973731041,7.11761999130249,2341.17529296875,16.218416213989258,76.27754974365234,0.884913980960846,72.25760650634766,0.658814013004303
2023-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5941550135612488,37.07502746582031,239.733154296875,43779.69921875,0.10180100053548813,7.3415751457214355,2352.462646484375,16.333545684814453,77.14188385009766,0.9219549894332886,74.70588684082031,0.6615779995918274
